Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Currency,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision_Hours,Discount (%)
93-989-8649,26,Male,Middle,Divorced,Bachelor's,Middle,Shibushi,Food & Beverages,USD,$364.98,7,Online,1,3,0,Medium,Somewhat Sensitive,0,8,Low,Desktop,credit card,5/11/2024,TRUE,FALSE,Impulsive,No Preference,8,15
64-915-2968,30,Female,High,Divorced,High School,Middle,TÃ½n nad Vltavou,Packages),USD,$142.43,3,Mixed,4,3,1,Medium,Not Sensitive,0,6,Medium,Desktop,Debit Card,9/28/2024,TRUE,TRUE,Need-based,Express,8,25
78-826-3039,27,Male,High,Single,Master's,High,Vidual,Gardening & Outdoors,USD,$449.72,3,Online,1,1,2,Low,Not Sensitive,2,2,Medium,Desktop,PayPal,2/18/2024,TRUE,TRUE,Impulsive,Express,3,0
42-969-0735,29,Female,High,Divorced,Bachelor's,Middle,Jiuxian,Packages),USD,$241.56,12,In-Store,5,3,2,Medium,Very Sensitive,2,7,None,Desktop,Other,11/28/2024,FALSE,TRUE,Wants-based,Standard,2,0
36-444-5336,48,Male,Middle,Divorced,Master's,High,Jianggang,Food & Beverages,USD,$249.73,5,In-Store,2,1,2,High,Not Sensitive,2,4,None,Smartphone,Cash,11/15/2024,TRUE,TRUE,Impulsive,Express,1,10
71-975-9564,40,Male,High,Married,Master's,High,Klonowa,Gardening & Outdoors,USD,$437.30,7,Online,1,2,2,Low,Not Sensitive,2,7,None,Smartphone,Credit Card,7/24/2024,FALSE,TRUE,Planned,Standard,1,10
57-345-3921,42,Female,High,Single,High School,Middle,Mondorf-les-Bains,Jewelry & Accessories,USD,$277.29,4,In-Store,3,1,0,Low,Somewhat Sensitive,2,10,Medium,Desktop,Credit Card,1/27/2024,FALSE,FALSE,Need-based,Express,4,20
27-672-6081,35,Male,High,Divorced,Bachelor's,Middle,Bangbayang,Groceries,USD,$445.93,6,Mixed,3,1,1,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Debit Card,5/15/2024,FALSE,TRUE,Wants-based,No Preference,13,25
21-734-0212,24,Female,Middle,Widowed,High School,High,Namur,Beauty & Personal Care,USD,$242.79,6,Mixed,3,1,2,Low,Somewhat Sensitive,0,9,High,Tablet,credit card,1/20/2024,FALSE,TRUE,Need-based,Standard,7,30
94-408-2581,40,Female,Middle,Married,High School,High,Bordeaux,Travel & Leisure (Flights,USD,$393.09,8,In-Store,1,5,2,Low,Not Sensitive,1,6,High,Smartphone,PayPal,4/11/2024,TRUE,FALSE,Planned,Standard,1,15
86-257-9581,30,Male,High,Single,Bachelor's,Middle,WÄdÄ« as SalqÄ,Gardening & Outdoors,USD,$167.61,2,In-Store,1,2,2,High,Very Sensitive,2,3,Medium,Smartphone,Credit Card,11/10/2024,TRUE,TRUE,Wants-based,No Preference,13,20
54-164-2243,48,Male,Middle,Single,High School,Middle,Benito Juarez,Hotels,USD,$324.22,2,Online,1,5,1,High,Not Sensitive,0,2,Low,Tablet,Debit Card,4/18/2024,FALSE,TRUE,Need-based,No Preference,14,30
18-793-9543,28,Male,High,Divorced,Master's,Middle,MonterÃ­a,Furniture,USD,$159.30,11,Online,5,2,2,None,Not Sensitive,2,3,None,Smartphone,credit card,4/24/2024,TRUE,TRUE,Wants-based,Express,2,5
76-561-2427,27,Agender,Middle,Widowed,High School,High,Cane,Travel & Leisure (Flights,USD,$324.39,5,Online,3,5,1,High,Not Sensitive,2,8,High,Tablet,PayPal,11/19/2024,TRUE,FALSE,Wants-based,No Preference,1,20
81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike,Hotels,USD,$198.89,2,Mixed,2,5,1,Low,Very Sensitive,2,7,Low,Tablet,Cash,1/12/2024,FALSE,FALSE,Impulsive,No Preference,1,30
83-455-7266,37,Female,Middle,Married,Bachelor's,Middle,CrÃ©teil,Toys & Games,USD,$287.18,7,Mixed,5,2,0,None,Very Sensitive,2,3,None,Desktop,Cash,3/11/2024,FALSE,FALSE,Planned,No Preference,8,10
67-159-7366,29,Female,High,Widowed,Bachelor's,Middle,Monastyrshchina,Electronics,USD,$162.24,7,In-Store,2,4,1,None,Very Sensitive,1,4,Low,Smartphone,Debit Card,10/11/2024,FALSE,FALSE,Wants-based,Standard,7,30
18-518-0140,47,Female,High,Divorced,Bachelor's,Middle,Coro,Baby Products,USD,$92.97,6,In-Store,1,4,1,None,Somewhat Sensitive,0,5,Medium,Desktop,Debit Card,12/15/2024,FALSE,FALSE,Planned,Express,7,5
10-430-5821,25,Male,High,Divorced,Master's,Middle,Kapan,Software & Apps,USD,$144.39,12,Mixed,5,4,0.3,None,Very Sensitive,1,9,Medium,Tablet,Other,6/11/2024,TRUE,FALSE,Planned,No Preference,12,5
99-771-9310,37,Female,High,Widowed,Master's,Middle,Vitoria-Gasteiz,Food & Beverages,USD,$253.37,12,In-Store,2,1,0,Low,Not Sensitive,1,2,High,Smartphone,Cash,5/8/2024,TRUE,FALSE,Need-based,Express,6,15
98-238-6733,42,Female,High,Married,High School,High,Liuzhou,Luxury Goods,USD,$209.62,12,In-Store,2,5,0,High,Very Sensitive,0,4,Medium,Tablet,Credit Card,10/12/2024,FALSE,TRUE,Impulsive,No Preference,9,10
30-417-6981,45,Male,High,Married,Master's,High,Jianmin,Baby Products,USD,$411.62,6,In-Store,1,5,2,High,Very Sensitive,1,8,None,Tablet,Debit Card,10/5/2024,FALSE,FALSE,Impulsive,Express,12,25
51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian,Mobile Accessories,USD,$388.01,2,In-Store,4,4,2,High,Somewhat Sensitive,2,2,Low,Desktop,PayPal,11/19/2024,TRUE,TRUE,Wants-based,Express,10,5
03-950-6074,36,Female,Middle,Married,Master's,Middle,Strabychovo,Software & Apps,USD,$50.78,6,Mixed,2,1,2,High,Not Sensitive,0,10,None,Smartphone,cash,1/12/2024,TRUE,TRUE,Wants-based,No Preference,9,20
83-792-5141,50,Female,Middle,Single,Bachelor's,Middle,Chengguan,Home Appliances,USD,$159.82,2,Online,3,4,2,Medium,Not Sensitive,2,2,None,Tablet,Debit Card,12/9/2024,FALSE,TRUE,Wants-based,Standard,10,5
70-207-6999,36,Female,High,Divorced,High School,Middle,Dakingari,Office Supplies,USD,$79.43,3,Online,3,4,2,Medium,Very Sensitive,1,3,None,Smartphone,Credit Card,1/15/2024,FALSE,FALSE,Planned,Standard,6,0
65-431-1264,21,Male,Middle,Single,Bachelor's,High,Dhalie,Books,USD,$131.36,4,Online,4,1,1,None,Very Sensitive,0,9,Medium,Desktop,PayPal,11/21/2024,TRUE,FALSE,Wants-based,Express,3,15
85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang,Health Supplements,USD,$299.75,12,In-Store,1,3,2,Medium,Somewhat Sensitive,1,3,Medium,Desktop,other,7/5/2024,FALSE,FALSE,Planned,No Preference,7,5
24-591-4327,35,Male,High,Divorced,High School,High,Nowe Brzesko,Animal Feed,USD,$319.38,9,Online,1,1,1,High,Not Sensitive,2,2,High,Desktop,Other,11/15/2024,TRUE,FALSE,Impulsive,Standard,8,0
53-843-5619,38,Female,High,Single,High School,High,Orsay,Gardening & Outdoors,USD,$476.48,8,Online,4,3,2,Low,Somewhat Sensitive,0,4,High,Desktop,Other,7/6/2024,FALSE,FALSE,Impulsive,Standard,3,15
21-297-1223,49,Male,High,Single,Master's,Middle,Pancas,Travel & Leisure (Flights,USD,$301.01,9,Mixed,5,2,2,High,Very Sensitive,2,4,High,Smartphone,Debit Card,8/23/2024,TRUE,TRUE,Planned,Standard,13,15
82-671-7236,28,Female,Middle,Divorced,Bachelor's,High,Ä€bdÄnÄn,Home Appliances,USD,$378.71,5,Online,5,3,0.25,High,Very Sensitive,1,8,Low,Desktop,Debit Card,8/30/2024,FALSE,FALSE,Wants-based,Express,14,30
19-925-2376,24,Male,High,Single,Bachelor's,Middle,Segodim,Mobile Accessories,USD,$314.32,6,In-Store,1,2,2,High,Very Sensitive,1,8,Low,Desktop,Cash,3/16/2024,FALSE,TRUE,Impulsive,Express,7,0
55-944-9669,32,Bigender,Middle,Divorced,Master's,High,Sobeok,Clothing,USD,$210.90,12,Mixed,1,4,2,Low,Very Sensitive,1,4,Low,Desktop,Cash,8/17/2024,TRUE,FALSE,Wants-based,No Preference,12,15
93-455-0576,23,Female,Middle,Widowed,Master's,Middle,Novoorsk,Toys & Games,USD,$218.26,4,Mixed,1,4,1,High,Somewhat Sensitive,2,5,Low,Tablet,Credit Card,2/27/2024,FALSE,FALSE,Planned,Express,12,0
89-883-2101,38,Female,Middle,Divorced,Bachelor's,High,Ngeru,Mobile Accessories,USD,$424.18,5,Mixed,2,4,0,High,Very Sensitive,0,8,None,Tablet,paypal,2/14/2024,TRUE,TRUE,Impulsive,No Preference,5,0
27-806-4972,26,Female,High,Single,Master's,Middle,Obong,Health Care,USD,$430.75,11,In-Store,1,1,1,High,Not Sensitive,0,1,Low,Tablet,Credit Card,6/24/2024,FALSE,FALSE,Wants-based,No Preference,6,10
41-501-9276,24,Male,High,Married,Bachelor's,High,Monchegorsk,Sports & Outdoors,USD,$162.95,11,Online,2,3,1,Low,Somewhat Sensitive,1,6,Medium,Smartphone,Debit Card,7/21/2024,FALSE,FALSE,Wants-based,Express,14,20
89-302-8461,37,Male,Middle,Single,Master's,Middle,Nymburk,Packages),USD,$209.68,2,Mixed,4,4,1,Medium,Very Sensitive,1,4,Medium,Smartphone,PayPal,6/30/2024,FALSE,FALSE,Impulsive,No Preference,8,25
90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,SkoÃºtari,Health Supplements,USD,$97.97,2,Mixed,2,4,2,Medium,Not Sensitive,1,4,Low,Desktop,Debit Card,10/3/2024,TRUE,TRUE,Wants-based,Standard,1,25
16-070-0138,39,Female,High,Single,High School,High,Njeru,Luxury Goods,USD,"192,51",9,In-Store,1,5,2,None,Not Sensitive,2,2,Medium,Desktop,Credit Card,8/23/2024,FALSE,TRUE,Planned,No Preference,9,0
79-861-6506,20,Male,High,Widowed,High School,High,BaturitÃ©,Toys & Games,USD,$151.81,8,In-Store,5,3,0,High,Not Sensitive,0,6,High,Tablet,PayPal,1/13/2024,FALSE,FALSE,Wants-based,Standard,1,0
04-563-9091,37,Male,Middle,Widowed,Master's,High,Puqian,Office Supplies,USD,$239.28,8,Mixed,5,5,2,Low,Not Sensitive,2,2,Low,Smartphone,Credit Card,11/8/2024,FALSE,FALSE,Need-based,No Preference,10,10
95-675-7816,19,Female,High,Widowed,Master's,Middle,Noisy-le-Grand,Groceries,USD,$306.17,4,Mixed,1,4,2,Low,Somewhat Sensitive,2,10,Medium,Smartphone,PayPal,1/29/2024,TRUE,FALSE,Impulsive,Express,8,15
87-806-4478,35,Male,Middle,Widowed,Master's,Middle,Al JÄ«zah,Electronics,USD,$370.38,11,Online,3,4,0,Medium,Not Sensitive,1,10,None,Tablet,Debit Card,3/4/2024,FALSE,FALSE,Planned,No Preference,9,0
17-328-4678,27,Male,High,Widowed,Bachelor's,Middle,Quimbaya,Packages),USD,$346.58,6,Mixed,5,5,2,Low,Very Sensitive,2,8,Low,Desktop,PayPal,6/3/2024,FALSE,FALSE,Planned,No Preference,7,15
91-572-6135,45,Male,Middle,Widowed,Bachelor's,Middle,ChabaÅ™ovice,Software & Apps,USD,$292.64,5,Online,2,5,1,None,Not Sensitive,2,2,High,Smartphone,Debit Card,12/6/2024,FALSE,FALSE,Planned,Express,1,20
23-039-9347,41,Male,Middle,Divorced,High School,High,Yatsuomachi-higashikumisaka,Health Supplements,USD,$102.91,12,In-Store,4,4,0,Medium,Not Sensitive,1,7,None,Tablet,Credit Card,3/26/2024,TRUE,TRUE,Wants-based,Standard,13,25
39-731-8532,39,Male,High,Married,Master's,Middle,ColÃ³n,Arts & Crafts,USD,$283.78,4,Online,2,3,1.2,Medium,Somewhat Sensitive,1,10,Low,Desktop,Credit Card,8/9/2024,TRUE,TRUE,Impulsive,Standard,10,5
96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,á¸¨awallÄ«,Electronics,USD,$51.44,2,Online,2,3,1,High,Not Sensitive,2,3,High,Tablet,Debit Card,5/17/2024,FALSE,FALSE,Impulsive,No Preference,5,20
86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth,Electronics,USD,$405.70,12,Mixed,4,1,2,High,Very Sensitive,0,10,High,Desktop,PayPal,2/17/2024,FALSE,TRUE,Need-based,No Preference,14,25
25-866-7286,30,Female,Middle,Divorced,Master's,High,Carrefour,Electronics,USD,$311.74,11,Online,4,5,1,Medium,Not Sensitive,0,1,Low,Desktop,other,1/17/2024,TRUE,FALSE,Planned,Express,11,20
23-451-9920,37,Male,Middle,Divorced,Master's,High,Rzeczenica,Luxury Goods,USD,$293.43,9,Mixed,3,5,2,Low,Very Sensitive,0,6,None,Desktop,PayPal,7/5/2024,TRUE,TRUE,Planned,No Preference,7,0
80-487-2550,34,Male,High,Married,Bachelor's,Middle,Novokayakent,Electronics,USD,$418.51,6,Mixed,5,1,2,None,Somewhat Sensitive,0,5,High,Smartphone,Credit Card,5/1/2024,TRUE,TRUE,Impulsive,Standard,3,30
37-101-4922,42,Female,Middle,Married,Master's,High,Santa Cruz La Laguna,Mobile Accessories,USD,$85.03,9,In-Store,2,3,0,None,Not Sensitive,0,8,Medium,Smartphone,credit card,10/6/2024,TRUE,FALSE,Wants-based,Standard,8,25
82-133-0444,43,Male,High,Married,Bachelor's,Middle,HÃ¤gersten,Groceries,USD,$164.94,4,Mixed,5,3,1,High,Not Sensitive,2,10,Low,Desktop,Debit Card,7/18/2024,FALSE,FALSE,Wants-based,Standard,6,5
84-954-2973,37,Female,High,Single,Master's,Middle,Proptisht,Hotels,USD,$89.32,11,Mixed,1,4,0,None,Very Sensitive,1,9,Medium,Tablet,PayPal,4/23/2024,FALSE,TRUE,Need-based,Express,12,30
35-644-3184,21,Female,High,Single,Master's,Middle,TÄ›Å¡any,Mobile Accessories,USD,$388.26,2,Online,2,3,2,None,Very Sensitive,2,5,High,Desktop,PayPal,4/2/2024,TRUE,TRUE,Need-based,No Preference,5,15
39-274-2175,48,Polygender,High,Divorced,Master's,High,Hengdian,Health Supplements,USD,$106.69,5,In-Store,5,3,1,None,Not Sensitive,0,9,Medium,Tablet,Debit Card,9/20/2024,TRUE,FALSE,Need-based,Express,14,5
45-073-7243,37,Male,High,Single,Bachelor's,High,Jindong,Furniture,USD,$301.16,10,Mixed,5,5,2,Low,Very Sensitive,0,7,Medium,Smartphone,Credit Card,7/26/2024,FALSE,TRUE,Planned,Standard,1,0
66-085-1226,22,Female,Middle,Married,Master's,High,San Pascual,Groceries,USD,$61.71,6,Mixed,4,5,2,High,Very Sensitive,0,1,High,Tablet,Debit Card,10/3/2024,FALSE,FALSE,Wants-based,No Preference,12,0
37-126-7954,38,Male,Middle,Divorced,Bachelor's,High,SoÅ›no,Clothing,USD,$83.33,11,Online,1,2,0,High,Somewhat Sensitive,1,6,None,Tablet,PayPal,2/27/2024,FALSE,TRUE,Wants-based,No Preference,1,15
64-031-2046,29,Female,High,Divorced,Master's,High,Luci,Beauty & Personal Care,USD,$411.81,4,Mixed,4,5,1,High,Not Sensitive,0,2,Low,Tablet,Other,4/8/2024,TRUE,FALSE,Wants-based,No Preference,1,30
67-037-2087,32,Female,High,Divorced,Bachelor's,Middle,Gobojango,Hotels,USD,$114.93,3,Mixed,1,2,0,Low,Not Sensitive,2,6,None,Tablet,Cash,8/23/2024,FALSE,FALSE,Planned,No Preference,4,25
48-642-5768,26,Female,Middle,Widowed,Bachelor's,Middle,ShchÃ«kino,Packages),USD,$438.42,11,Online,3,5,2,Low,Very Sensitive,0,9,Medium,Tablet,other,9/10/2024,TRUE,FALSE,Planned,Standard,4,0
17-763-9416,32,Female,High,Single,High School,Middle,Tsibulev,Software & Apps,USD,$189.97,2,Mixed,4,4,1,High,Somewhat Sensitive,0,6,High,Desktop,PayPal,3/6/2024,FALSE,FALSE,Planned,No Preference,8,15
46-678-4172,24,Female,Middle,Married,Master's,Middle,Na Chaluai,Luxury Goods,USD,$227.03,12,Online,3,3,2,Medium,Very Sensitive,0,9,High,Smartphone,other,7/7/2024,TRUE,FALSE,Need-based,Express,2,10
43-671-9834,39,Female,Middle,Divorced,High School,High,Ranot,Clothing,USD,$278.49,4,Mixed,3,2,0,Low,Somewhat Sensitive,1,10,Low,Smartphone,debit card,9/8/2024,FALSE,FALSE,Impulsive,Standard,8,30
61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Kosh-Agach,Arts & Crafts,USD,$120.56,5,Online,2,1,1,Low,Not Sensitive,2,7,High,Smartphone,debit card,6/3/2024,FALSE,FALSE,Planned,Express,7,20
96-140-1936,30,Male,Middle,Married,Bachelor's,Middle,Baihe,Luxury Goods,USD,$320.94,11,Online,2,5,0,High,Very Sensitive,1,2,Low,Desktop,PayPal,11/8/2024,FALSE,FALSE,Need-based,No Preference,10,5
64-641-7874,33,Female,High,Widowed,High School,High,Providence,Packages),USD,$217.72,3,In-Store,1,4,2,High,Somewhat Sensitive,1,1,Medium,Tablet,Cash,10/16/2024,FALSE,FALSE,Wants-based,Express,14,10
29-625-7057,31,Female,Middle,Single,Master's,Middle,Nesovice,Arts & Crafts,USD,$222.61,3,Online,5,3,0,High,Somewhat Sensitive,2,2,High,Desktop,PayPal,7/3/2024,TRUE,TRUE,Planned,Standard,3,25
19-560-0717,50,Polygender,Middle,Married,High School,High,Pombas,Travel & Leisure (Flights,USD,$102.73,3,Mixed,3,4,2,None,Not Sensitive,2,4,High,Tablet,Cash,7/18/2024,TRUE,FALSE,Impulsive,Standard,14,5
21-959-5766,24,Non-binary,High,Married,High School,Middle,Ma'an,Luxury Goods,USD,$426.87,2,Online,4,2,2,Medium,Somewhat Sensitive,1,6,Low,Tablet,Other,3/14/2024,TRUE,FALSE,Need-based,No Preference,3,25
37-361-8691,40,Female,High,Married,High School,High,Maguwon,Packages),USD,$473.28,5,Mixed,3,2,1,Low,Very Sensitive,0,1,None,Tablet,Credit Card,12/9/2024,FALSE,FALSE,Wants-based,No Preference,13,20
96-121-0629,38,Male,Middle,Married,Bachelor's,Middle,Yanshang,Software & Apps,USD,$446.03,9,Mixed,3,2,0,High,Not Sensitive,1,10,Low,Smartphone,Debit Card,6/26/2024,TRUE,FALSE,Need-based,No Preference,12,20
67-209-0990,39,Male,High,Widowed,High School,High,Stoczek Åukowski,Books,USD,$287.95,3,In-Store,5,5,1,Low,Somewhat Sensitive,1,4,Medium,Smartphone,PayPal,11/12/2024,FALSE,TRUE,Impulsive,Express,11,15
35-198-9248,21,Female,Middle,Widowed,High School,Middle,Rzewnie,Toys & Games,USD,$132.52,6,In-Store,1,5,1,High,Somewhat Sensitive,1,10,High,Tablet,Other,12/20/2024,TRUE,FALSE,Impulsive,Express,12,5
82-474-5074,22,Male,Middle,Married,Bachelor's,High,Ambatolaona,Travel & Leisure (Flights,USD,$379.20,7,Mixed,5,5,0,None,Not Sensitive,2,10,Medium,Desktop,Debit Card,5/28/2024,FALSE,TRUE,Wants-based,Standard,7,5
38-940-4942,22,Female,High,Widowed,Master's,Middle,FaqqÅ«â€˜ah,Health Care,USD,$447.53,4,Mixed,3,4,0,Low,Somewhat Sensitive,0,2,High,Tablet,Other,10/13/2024,FALSE,TRUE,Planned,Express,3,30
87-727-6434,28,Female,High,Widowed,Master's,Middle,Cravo Norte,Arts & Crafts,USD,$138.44,4,Online,2,2,2,Low,Very Sensitive,1,2,Low,Smartphone,Credit Card,2/22/2024,TRUE,TRUE,Need-based,No Preference,1,30
54-680-5344,29,Male,Middle,Widowed,Master's,Middle,Langkou,Office Supplies,USD,$440.62,8,In-Store,2,1,2,None,Somewhat Sensitive,2,4,High,Smartphone,other,2/1/2024,FALSE,TRUE,Planned,No Preference,6,20
59-261-4453,40,Male,High,Widowed,High School,High,Oguma,Furniture,USD,$145.98,4,Mixed,2,4,1,Medium,Very Sensitive,1,7,Medium,Tablet,paypal,9/16/2024,TRUE,TRUE,Need-based,Standard,1,0
33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng,Mobile Accessories,USD,$405.66,11,Mixed,1,1,0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,PayPal,4/27/2024,TRUE,TRUE,Need-based,No Preference,11,15
06-237-7338,27,Female,Middle,Married,Bachelor's,Middle,Dhahab,Toys & Games,USD,$419.98,7,Mixed,5,4,0,None,Somewhat Sensitive,0,1,None,Tablet,debit card,4/28/2024,TRUE,TRUE,Wants-based,Express,14,20
92-908-5062,18,Agender,Middle,Single,Bachelor's,High,Shiroishi,Home Appliances,USD,$260.14,5,In-Store,2,4,1,High,Somewhat Sensitive,2,10,High,Desktop,paypal,9/1/2024,TRUE,FALSE,Need-based,Express,7,10
80-508-9866,46,Female,Middle,Married,Master's,High,EstÃ¢ncia,Hotels,USD,$368.91,10,In-Store,5,1,2,None,Somewhat Sensitive,1,1,None,Desktop,PayPal,3/21/2024,TRUE,FALSE,Wants-based,No Preference,7,5
78-361-5100,44,Female,Middle,Married,Master's,High,As SawdÄ,Office Supplies,USD,$100.32,2,In-Store,3,1,0,Low,Not Sensitive,2,4,High,Smartphone,Credit Card,12/11/2024,TRUE,TRUE,Impulsive,Standard,8,25
49-825-3438,50,Male,High,Widowed,High School,High,Vabalninkas,Mobile Accessories,USD,$107.82,7,In-Store,2,4,0,None,Somewhat Sensitive,2,2,Medium,Smartphone,Cash,12/4/2024,FALSE,TRUE,Impulsive,Express,2,5
62-644-8183,50,Female,Middle,Married,Master's,High,Haradok,Toys & Games,USD,$83.88,11,Online,3,5,1,Medium,Very Sensitive,1,10,Low,Tablet,other,2/24/2024,TRUE,FALSE,Planned,Standard,4,10
84-162-8799,43,Male,Middle,Widowed,High School,High,Khilok,Jewelry & Accessories,USD,$81.25,9,In-Store,2,4,1,High,Somewhat Sensitive,1,1,Low,Tablet,Debit Card,5/24/2024,FALSE,TRUE,Impulsive,No Preference,10,15
07-395-5818,37,Agender,High,Single,High School,High,á¸¨abÄbah,Clothing,USD,$125.80,12,In-Store,2,2,0,High,Not Sensitive,0,4,Low,Tablet,Credit Card,5/18/2024,FALSE,FALSE,Impulsive,Standard,1,0
16-364-8096,41,Female,High,Married,High School,High,HornÃ­ SuchÃ¡,Animal Feed,USD,$197.90,11,Online,3,2,0,None,Very Sensitive,2,9,Medium,Tablet,Cash,4/2/2024,FALSE,FALSE,Impulsive,Standard,5,10
96-229-1698,23,Female,Middle,Widowed,High School,Middle,Jinping,Animal Feed,USD,$299.09,8,In-Store,5,1,0,High,Not Sensitive,2,6,None,Tablet,Cash,6/24/2024,TRUE,TRUE,Planned,Express,14,30
01-799-2615,45,Male,Middle,Married,High School,Middle,Limoges,Furniture,USD,$79.30,10,In-Store,3,4,1,High,Somewhat Sensitive,1,7,High,Desktop,Credit Card,9/3/2024,TRUE,FALSE,Wants-based,No Preference,2,5
99-089-1930,49,Non-binary,High,Married,Master's,Middle,Freiburg im Breisgau,Packages),USD,$55.73,12,Mixed,1,3,0,Medium,Very Sensitive,0,9,Low,Tablet,Credit Card,5/19/2024,FALSE,TRUE,Need-based,Standard,3,25
19-386-9088,24,Female,High,Widowed,High School,Middle,Tallahassee,Luxury Goods,USD,$256.44,8,In-Store,5,3,1,None,Not Sensitive,0,4,None,Smartphone,PayPal,8/4/2024,TRUE,TRUE,Impulsive,Standard,3,10
53-595-7635,25,Female,High,Divorced,High School,Middle,Pingtang,Luxury Goods,USD,$337.21,12,Mixed,4,2,1,Low,Very Sensitive,2,3,Low,Smartphone,Other,10/24/2024,FALSE,FALSE,Need-based,No Preference,11,0
58-487-8848,38,Female,High,Married,High School,High,KonÄrak,Beauty & Personal Care,USD,$494.97,12,Mixed,4,3,0,None,Very Sensitive,0,8,High,Tablet,PayPal,8/16/2024,FALSE,TRUE,Wants-based,Express,7,0
46-230-8307,38,Female,High,Single,Master's,Middle,La Roche-sur-Yon,Health Care,USD,$238.58,6,Online,1,2,2,High,Somewhat Sensitive,1,6,High,Desktop,other,6/11/2024,TRUE,FALSE,Wants-based,No Preference,8,10
53-459-7870,50,Agender,High,Divorced,Master's,Middle,Autun,Packages),USD,$131.90,8,Mixed,1,2,1,Medium,Somewhat Sensitive,1,5,Medium,Desktop,PayPal,11/1/2024,TRUE,FALSE,Impulsive,No Preference,4,20
67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo,Software & Apps,USD,$403.03,12,Mixed,5,2,2,Low,Very Sensitive,2,1,High,Smartphone,Cash,8/22/2024,TRUE,FALSE,Planned,Express,2,30
70-895-5298,28,Female,Middle,Married,Master's,High,Pomar,Food & Beverages,USD,$338.60,10,In-Store,2,5,0,High,Somewhat Sensitive,2,4,Medium,Tablet,Credit Card,8/24/2024,FALSE,TRUE,Need-based,No Preference,9,20
54-634-0814,35,Male,High,Divorced,Bachelor's,High,Pasirjaya,Furniture,USD,$365.38,11,In-Store,5,3,1,Low,Somewhat Sensitive,0,6,Medium,Desktop,PayPal,8/1/2024,FALSE,TRUE,Need-based,No Preference,14,10
72-324-1243,34,Male,High,Married,High School,Middle,Bairan,Mobile Accessories,USD,$433.99,11,In-Store,2,4,1,High,Very Sensitive,0,2,Medium,Smartphone,credit card,2/9/2024,TRUE,TRUE,Impulsive,No Preference,8,30
61-176-8712,27,Female,High,Married,Master's,Middle,Cerro,Beauty & Personal Care,USD,$495.95,5,In-Store,3,2,1,Medium,Somewhat Sensitive,0,1,None,Desktop,Cash,4/10/2024,TRUE,FALSE,Planned,Express,6,30
08-117-9893,49,Male,High,Single,High School,Middle,Colombo,Baby Products,USD,$356.22,7,Mixed,2,1,0,Medium,Somewhat Sensitive,2,7,Medium,Tablet,PayPal,6/10/2024,TRUE,FALSE,Wants-based,Express,6,5
79-052-8470,35,Male,Middle,Widowed,High School,High,Å¢awr al BÄá¸©ah,Arts & Crafts,USD,$156.40,7,Online,1,1,1,High,Not Sensitive,0,7,Medium,Desktop,Debit Card,11/7/2024,FALSE,TRUE,Need-based,Standard,4,0
18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego,Health Supplements,USD,$454.36,3,In-Store,4,5,2,Low,Somewhat Sensitive,1,7,Low,Desktop,Credit Card,9/16/2024,FALSE,TRUE,Need-based,Standard,12,25
26-828-2720,40,Male,High,Divorced,Master's,High,Dashuipo,Mobile Accessories,USD,$486.07,11,In-Store,2,5,0,Low,Not Sensitive,0,5,Low,Tablet,Other,1/16/2024,TRUE,TRUE,Need-based,Standard,12,0
20-817-9584,42,Male,Middle,Widowed,Master's,Middle,AlfeizerÃ£o,Animal Feed,USD,$427.86,11,Mixed,4,4,1,None,Somewhat Sensitive,2,1,Low,Tablet,Cash,3/3/2024,TRUE,TRUE,Impulsive,No Preference,8,10
22-414-4955,35,Male,High,Widowed,Bachelor's,High,Dragash,Health Supplements,USD,$235.13,10,In-Store,4,2,2,Low,Very Sensitive,0,6,Medium,Smartphone,Other,3/29/2024,FALSE,TRUE,Impulsive,Express,6,30
22-579-3978,40,Male,Middle,Divorced,High School,High,Arendal,Clothing,USD,$361.27,4,Online,5,3,0,High,Very Sensitive,1,7,Medium,Desktop,PayPal,9/15/2024,FALSE,FALSE,Planned,Standard,2,10
